"ID","QES","ALT","BLOCK","TIPOLOGIA","POSIZIONE","INQUILINI","SERVIZI","PREZZO","SESSO","ANNO","FUORISEDE_PENDOLARE","LAUREA","RES"
25,219,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1997,"< 300km","magistrale",1
25,219,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",0
25,219,3,1,"doppia","< 500m","5-6","balconcino","450","F",1997,"< 300km","magistrale",0
25,220,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1997,"< 300km","magistrale",0
25,220,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",1
25,220,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1997,"< 300km","magistrale",0
25,221,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",0
25,221,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1997,"< 300km","magistrale",0
25,221,3,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",1
25,222,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1997,"< 300km","magistrale",0
25,222,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",0
25,222,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",1
25,223,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",1
25,223,2,1,"singola","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
25,223,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1997,"< 300km","magistrale",0
25,224,1,1,"doppia","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
25,224,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1997,"< 300km","magistrale",1
25,224,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1997,"< 300km","magistrale",0
25,225,1,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",1
25,225,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",0
25,225,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",0
26,226,1,1,"singola","> 1.5km","2","lav. mic.","350","F",2000,"pendolare","triennale",1
26,226,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",2000,"pendolare","triennale",0
26,226,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",2000,"pendolare","triennale",0
26,227,1,1,"singola","< 500m","2","balconcino","350","F",2000,"pendolare","triennale",0
26,227,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",2000,"pendolare","triennale",0
26,227,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",1
26,228,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",2000,"pendolare","triennale",1
26,228,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",2000,"pendolare","triennale",0
26,228,3,1,"doppia","< 500m","5-6","balconcino","450","F",2000,"pendolare","triennale",0
26,229,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",2000,"pendolare","triennale",0
26,229,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",2000,"pendolare","triennale",1
26,229,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",2000,"pendolare","triennale",0
26,230,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",2000,"pendolare","triennale",0
26,230,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",2000,"pendolare","triennale",0
26,230,3,1,"singola","< 500m","2","soggiorno","250","F",2000,"pendolare","triennale",1
26,231,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",2000,"pendolare","triennale",1
26,231,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",0
26,231,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",2000,"pendolare","triennale",0
26,232,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",1
26,232,2,1,"singola","> 1.5km","2","balconcino","450","F",2000,"pendolare","triennale",0
26,232,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",2000,"pendolare","triennale",0
26,233,1,1,"doppia","> 1.5km","2","balconcino","450","F",2000,"pendolare","triennale",0
26,233,2,1,"singola","< 500m","3-4","lav. mic.","250","F",2000,"pendolare","triennale",1
26,233,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",2000,"pendolare","triennale",0
26,234,1,1,"singola","< 500m","2","soggiorno","250","F",2000,"pendolare","triennale",0
26,234,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",2000,"pendolare","triennale",1
26,234,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",2000,"pendolare","triennale",0
27,235,1,1,"singola","> 1.5km","2","lav. mic.","350","F",2000,"pendolare","triennale",1
27,235,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",2000,"pendolare","triennale",0
27,235,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",2000,"pendolare","triennale",0
27,236,1,1,"singola","< 500m","2","balconcino","350","F",2000,"pendolare","triennale",1
27,236,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",2000,"pendolare","triennale",0
27,236,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",0
27,237,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",2000,"pendolare","triennale",1
27,237,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",2000,"pendolare","triennale",0
27,237,3,1,"doppia","< 500m","5-6","balconcino","450","F",2000,"pendolare","triennale",0
27,238,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",2000,"pendolare","triennale",0
27,238,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",2000,"pendolare","triennale",1
27,238,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",2000,"pendolare","triennale",0
27,239,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",2000,"pendolare","triennale",0
27,239,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",2000,"pendolare","triennale",0
27,239,3,1,"singola","< 500m","2","soggiorno","250","F",2000,"pendolare","triennale",1
27,240,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",2000,"pendolare","triennale",0
27,240,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",0
27,240,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",2000,"pendolare","triennale",1
27,241,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",2000,"pendolare","triennale",0
27,241,2,1,"singola","> 1.5km","2","balconcino","450","F",2000,"pendolare","triennale",1
27,241,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",2000,"pendolare","triennale",0
27,242,1,1,"doppia","> 1.5km","2","balconcino","450","F",2000,"pendolare","triennale",0
27,242,2,1,"singola","< 500m","3-4","lav. mic.","250","F",2000,"pendolare","triennale",0
27,242,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",2000,"pendolare","triennale",1
27,243,1,1,"singola","< 500m","2","soggiorno","250","F",2000,"pendolare","triennale",1
27,243,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",2000,"pendolare","triennale",0
27,243,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",2000,"pendolare","triennale",0
28,244,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1998,"> 300km","magistrale",0
28,244,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1998,"> 300km","magistrale",1
28,244,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"> 300km","magistrale",0
28,245,1,1,"singola","< 500m","2","balconcino","350","F",1998,"> 300km","magistrale",1
28,245,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1998,"> 300km","magistrale",0
28,245,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"> 300km","magistrale",0
28,246,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1998,"> 300km","magistrale",1
28,246,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1998,"> 300km","magistrale",0
28,246,3,1,"doppia","< 500m","5-6","balconcino","450","F",1998,"> 300km","magistrale",0
28,247,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1998,"> 300km","magistrale",1
28,247,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1998,"> 300km","magistrale",0
28,247,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1998,"> 300km","magistrale",0
28,248,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1998,"> 300km","magistrale",0
28,248,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1998,"> 300km","magistrale",1
28,248,3,1,"singola","< 500m","2","soggiorno","250","F",1998,"> 300km","magistrale",0
28,249,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"> 300km","magistrale",0
28,249,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1998,"> 300km","magistrale",0
28,249,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1998,"> 300km","magistrale",1
28,250,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"> 300km","magistrale",1
28,250,2,1,"singola","> 1.5km","2","balconcino","450","F",1998,"> 300km","magistrale",0
28,250,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1998,"> 300km","magistrale",0
28,251,1,1,"doppia","> 1.5km","2","balconcino","450","F",1998,"> 300km","magistrale",0
28,251,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1998,"> 300km","magistrale",1
28,251,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1998,"> 300km","magistrale",0
28,252,1,1,"singola","< 500m","2","soggiorno","250","F",1998,"> 300km","magistrale",0
28,252,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1998,"> 300km","magistrale",1
28,252,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1998,"> 300km","magistrale",0
29,253,1,1,"singola","> 1.5km","2","lav. mic.","350","M",2001,"pendolare","triennale",1
29,253,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","M",2001,"pendolare","triennale",0
29,253,3,1,"singola","> 1.5km","5-6","lav. mic.","450","M",2001,"pendolare","triennale",0
29,254,1,1,"singola","< 500m","2","balconcino","350","M",2001,"pendolare","triennale",1
29,254,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","M",2001,"pendolare","triennale",0
29,254,3,1,"singola","> 1.5km","5-6","soggiorno","250","M",2001,"pendolare","triennale",0
29,255,1,1,"doppia","< 500m","5-6","lav. mic.","350","M",2001,"pendolare","triennale",0
29,255,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","M",2001,"pendolare","triennale",1
29,255,3,1,"doppia","< 500m","5-6","balconcino","450","M",2001,"pendolare","triennale",0
29,256,1,1,"singola","500m - 1.5km","3-4","balconcino","350","M",2001,"pendolare","triennale",0
29,256,2,1,"singola","500m - 1.5km","2","lav. mic.","250","M",2001,"pendolare","triennale",1
29,256,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","M",2001,"pendolare","triennale",0
29,257,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","M",2001,"pendolare","triennale",0
29,257,2,1,"singola","> 1.5km","3-4","soggiorno","350","M",2001,"pendolare","triennale",0
29,257,3,1,"singola","< 500m","2","soggiorno","250","M",2001,"pendolare","triennale",1
29,258,1,1,"singola","> 1.5km","5-6","lav. mic.","450","M",2001,"pendolare","triennale",0
29,258,2,1,"doppia","> 1.5km","5-6","soggiorno","250","M",2001,"pendolare","triennale",0
29,258,3,1,"singola","500m - 1.5km","5-6","balconcino","250","M",2001,"pendolare","triennale",1
29,259,1,1,"singola","> 1.5km","5-6","soggiorno","250","M",2001,"pendolare","triennale",1
29,259,2,1,"singola","> 1.5km","2","balconcino","450","M",2001,"pendolare","triennale",0
29,259,3,1,"doppia","> 1.5km","3-4","balconcino","250","M",2001,"pendolare","triennale",0
29,260,1,1,"doppia","> 1.5km","2","balconcino","450","M",2001,"pendolare","triennale",0
29,260,2,1,"singola","< 500m","3-4","lav. mic.","250","M",2001,"pendolare","triennale",1
29,260,3,1,"doppia","500m - 1.5km","2","soggiorno","450","M",2001,"pendolare","triennale",0
29,261,1,1,"singola","< 500m","2","soggiorno","250","M",2001,"pendolare","triennale",1
29,261,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","M",2001,"pendolare","triennale",0
29,261,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","M",2001,"pendolare","triennale",0
30,262,1,1,"singola","> 1.5km","2","lav. mic.","350","M",1996,"> 300km","magistrale",1
30,262,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","M",1996,"> 300km","magistrale",0
30,262,3,1,"singola","> 1.5km","5-6","lav. mic.","450","M",1996,"> 300km","magistrale",0
30,263,1,1,"singola","< 500m","2","balconcino","350","M",1996,"> 300km","magistrale",1
30,263,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","M",1996,"> 300km","magistrale",0
30,263,3,1,"singola","> 1.5km","5-6","soggiorno","250","M",1996,"> 300km","magistrale",0
30,264,1,1,"doppia","< 500m","5-6","lav. mic.","350","M",1996,"> 300km","magistrale",1
30,264,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","M",1996,"> 300km","magistrale",0
30,264,3,1,"doppia","< 500m","5-6","balconcino","450","M",1996,"> 300km","magistrale",0
30,265,1,1,"singola","500m - 1.5km","3-4","balconcino","350","M",1996,"> 300km","magistrale",0
30,265,2,1,"singola","500m - 1.5km","2","lav. mic.","250","M",1996,"> 300km","magistrale",1
30,265,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","M",1996,"> 300km","magistrale",0
30,266,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","M",1996,"> 300km","magistrale",0
30,266,2,1,"singola","> 1.5km","3-4","soggiorno","350","M",1996,"> 300km","magistrale",0
30,266,3,1,"singola","< 500m","2","soggiorno","250","M",1996,"> 300km","magistrale",1
30,267,1,1,"singola","> 1.5km","5-6","lav. mic.","450","M",1996,"> 300km","magistrale",0
30,267,2,1,"doppia","> 1.5km","5-6","soggiorno","250","M",1996,"> 300km","magistrale",0
30,267,3,1,"singola","500m - 1.5km","5-6","balconcino","250","M",1996,"> 300km","magistrale",1
30,268,1,1,"singola","> 1.5km","5-6","soggiorno","250","M",1996,"> 300km","magistrale",1
30,268,2,1,"singola","> 1.5km","2","balconcino","450","M",1996,"> 300km","magistrale",0
30,268,3,1,"doppia","> 1.5km","3-4","balconcino","250","M",1996,"> 300km","magistrale",0
30,269,1,1,"doppia","> 1.5km","2","balconcino","450","M",1996,"> 300km","magistrale",0
30,269,2,1,"singola","< 500m","3-4","lav. mic.","250","M",1996,"> 300km","magistrale",1
30,269,3,1,"doppia","500m - 1.5km","2","soggiorno","450","M",1996,"> 300km","magistrale",0
30,270,1,1,"singola","< 500m","2","soggiorno","250","M",1996,"> 300km","magistrale",1
30,270,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","M",1996,"> 300km","magistrale",0
30,270,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","M",1996,"> 300km","magistrale",0
31,271,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1996,"> 300km","magistrale",1
31,271,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1996,"> 300km","magistrale",0
31,271,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1996,"> 300km","magistrale",0
31,272,1,1,"singola","< 500m","2","balconcino","350","F",1996,"> 300km","magistrale",1
31,272,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1996,"> 300km","magistrale",0
31,272,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1996,"> 300km","magistrale",0
31,273,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1996,"> 300km","magistrale",1
31,273,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1996,"> 300km","magistrale",0
31,273,3,1,"doppia","< 500m","5-6","balconcino","450","F",1996,"> 300km","magistrale",0
31,274,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1996,"> 300km","magistrale",0
31,274,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1996,"> 300km","magistrale",1
31,274,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1996,"> 300km","magistrale",0
31,275,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1996,"> 300km","magistrale",0
31,275,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1996,"> 300km","magistrale",0
31,275,3,1,"singola","< 500m","2","soggiorno","250","F",1996,"> 300km","magistrale",1
31,276,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1996,"> 300km","magistrale",0
31,276,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1996,"> 300km","magistrale",0
31,276,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1996,"> 300km","magistrale",1
31,277,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1996,"> 300km","magistrale",0
31,277,2,1,"singola","> 1.5km","2","balconcino","450","F",1996,"> 300km","magistrale",1
31,277,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1996,"> 300km","magistrale",0
31,278,1,1,"doppia","> 1.5km","2","balconcino","450","F",1996,"> 300km","magistrale",0
31,278,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1996,"> 300km","magistrale",1
31,278,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1996,"> 300km","magistrale",0
31,279,1,1,"singola","< 500m","2","soggiorno","250","F",1996,"> 300km","magistrale",1
31,279,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1996,"> 300km","magistrale",0
31,279,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1996,"> 300km","magistrale",0
32,280,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1997,"< 300km","magistrale",1
32,280,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1997,"< 300km","magistrale",0
32,280,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1997,"< 300km","magistrale",0
32,281,1,1,"singola","< 500m","2","balconcino","350","F",1997,"< 300km","magistrale",0
32,281,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1997,"< 300km","magistrale",0
32,281,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",1
32,282,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1997,"< 300km","magistrale",1
32,282,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",0
32,282,3,1,"doppia","< 500m","5-6","balconcino","450","F",1997,"< 300km","magistrale",0
32,283,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1997,"< 300km","magistrale",0
32,283,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",1
32,283,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1997,"< 300km","magistrale",0
32,284,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",0
32,284,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1997,"< 300km","magistrale",1
32,284,3,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",0
32,285,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1997,"< 300km","magistrale",1
32,285,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",0
32,285,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",0
32,286,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",1
32,286,2,1,"singola","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
32,286,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1997,"< 300km","magistrale",0
32,287,1,1,"doppia","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
32,287,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1997,"< 300km","magistrale",1
32,287,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1997,"< 300km","magistrale",0
32,288,1,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",0
32,288,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",1
32,288,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",0
33,289,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1997,"< 300km","magistrale",1
33,289,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1997,"< 300km","magistrale",0
33,289,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1997,"< 300km","magistrale",0
33,290,1,1,"singola","< 500m","2","balconcino","350","F",1997,"< 300km","magistrale",0
33,290,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1997,"< 300km","magistrale",0
33,290,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",1
33,291,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1997,"< 300km","magistrale",1
33,291,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",0
33,291,3,1,"doppia","< 500m","5-6","balconcino","450","F",1997,"< 300km","magistrale",0
33,292,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1997,"< 300km","magistrale",0
33,292,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",1
33,292,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1997,"< 300km","magistrale",0
33,293,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1997,"< 300km","magistrale",1
33,293,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1997,"< 300km","magistrale",0
33,293,3,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",0
33,294,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1997,"< 300km","magistrale",0
33,294,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",0
33,294,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1997,"< 300km","magistrale",1
33,295,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1997,"< 300km","magistrale",1
33,295,2,1,"singola","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
33,295,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1997,"< 300km","magistrale",0
33,296,1,1,"doppia","> 1.5km","2","balconcino","450","F",1997,"< 300km","magistrale",0
33,296,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1997,"< 300km","magistrale",1
33,296,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1997,"< 300km","magistrale",0
33,297,1,1,"singola","< 500m","2","soggiorno","250","F",1997,"< 300km","magistrale",0
33,297,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",1
33,297,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1997,"< 300km","magistrale",0
34,298,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1998,"< 300km","magistrale",1
34,298,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1998,"< 300km","magistrale",0
34,298,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"< 300km","magistrale",0
34,299,1,1,"singola","< 500m","2","balconcino","350","F",1998,"< 300km","magistrale",0
34,299,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1998,"< 300km","magistrale",1
34,299,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","magistrale",0
34,300,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1998,"< 300km","magistrale",1
34,300,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1998,"< 300km","magistrale",0
34,300,3,1,"doppia","< 500m","5-6","balconcino","450","F",1998,"< 300km","magistrale",0
34,301,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1998,"< 300km","magistrale",0
34,301,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1998,"< 300km","magistrale",1
34,301,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1998,"< 300km","magistrale",0
34,302,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1998,"< 300km","magistrale",0
34,302,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1998,"< 300km","magistrale",0
34,302,3,1,"singola","< 500m","2","soggiorno","250","F",1998,"< 300km","magistrale",1
34,303,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"< 300km","magistrale",0
34,303,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","magistrale",0
34,303,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1998,"< 300km","magistrale",1
34,304,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","magistrale",0
34,304,2,1,"singola","> 1.5km","2","balconcino","450","F",1998,"< 300km","magistrale",0
34,304,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1998,"< 300km","magistrale",1
34,305,1,1,"doppia","> 1.5km","2","balconcino","450","F",1998,"< 300km","magistrale",0
34,305,2,1,"singola","< 500m","3-4","lav. mic.","250","F",1998,"< 300km","magistrale",1
34,305,3,1,"doppia","500m - 1.5km","2","soggiorno","450","F",1998,"< 300km","magistrale",0
34,306,1,1,"singola","< 500m","2","soggiorno","250","F",1998,"< 300km","magistrale",1
34,306,2,1,"singola","500m - 1.5km","5-6","soggiorno","350","F",1998,"< 300km","magistrale",0
34,306,3,1,"doppia","500m - 1.5km","5-6","soggiorno","350","F",1998,"< 300km","magistrale",0
35,307,1,1,"singola","> 1.5km","2","lav. mic.","350","F",1998,"< 300km","triennale",1
35,307,2,1,"doppia","500m - 1.5km","3-4","balconcino","350","F",1998,"< 300km","triennale",0
35,307,3,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"< 300km","triennale",0
35,308,1,1,"singola","< 500m","2","balconcino","350","F",1998,"< 300km","triennale",1
35,308,2,1,"doppia","500m - 1.5km","3-4","lav. mic.","450","F",1998,"< 300km","triennale",0
35,308,3,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","triennale",0
35,309,1,1,"doppia","< 500m","5-6","lav. mic.","350","F",1998,"< 300km","triennale",1
35,309,2,1,"doppia","500m - 1.5km","5-6","balconcino","250","F",1998,"< 300km","triennale",0
35,309,3,1,"doppia","< 500m","5-6","balconcino","450","F",1998,"< 300km","triennale",0
35,310,1,1,"singola","500m - 1.5km","3-4","balconcino","350","F",1998,"< 300km","triennale",0
35,310,2,1,"singola","500m - 1.5km","2","lav. mic.","250","F",1998,"< 300km","triennale",1
35,310,3,1,"singola","500m - 1.5km","3-4","lav. mic.","450","F",1998,"< 300km","triennale",0
35,311,1,1,"doppia","500m - 1.5km","2","lav. mic.","250","F",1998,"< 300km","triennale",1
35,311,2,1,"singola","> 1.5km","3-4","soggiorno","350","F",1998,"< 300km","triennale",0
35,311,3,1,"singola","< 500m","2","soggiorno","250","F",1998,"< 300km","triennale",0
35,312,1,1,"singola","> 1.5km","5-6","lav. mic.","450","F",1998,"< 300km","triennale",0
35,312,2,1,"doppia","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","triennale",0
35,312,3,1,"singola","500m - 1.5km","5-6","balconcino","250","F",1998,"< 300km","triennale",1
35,313,1,1,"singola","> 1.5km","5-6","soggiorno","250","F",1998,"< 300km","triennale",0
35,313,2,1,"singola","> 1.5km","2","balconcino","450","F",1998,"< 300km","triennale",0
35,313,3,1,"doppia","> 1.5km","3-4","balconcino","250","F",1998,"< 300km","triennale",1
